Date,Country,City,Street,Location,Avg Reliability
1 may 2025,MX,Guadalajara,Pedro Moreno,Point(-103.362523 20.675563),5
1 may 2025,MX,Guadalajara,Pedro Moreno,Point(-103.36197 20.675575),5
1 may 2025,MX,Zapopan,Av. Guadalupe,Point(-103.447508 20.658866),6
1 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,Point(-103.42404 20.679506),5
1 may 2025,MX,Zapopan,Pedro Simón Laplace,Point(-103.418125 20.630949),5
1 may 2025,MX,Zapopan,Av. Inglaterra,Point(-103.426919 20.685233),5
1 may 2025,MX,Tlaquepaque,Av. Jesús Michel González,Point(-103.376937 20.607232),5
1 may 2025,MX,Guadalajara,Av. Jesús Michel González,Point(-103.374556 20.616018),5
1 may 2025,MX,Zapopan,Pegaso,Point(-103.413739 20.638121),5
1 may 2025,MX,Guadalajara,Torrecillas,Point(-103.323655 20.639098),10
1 may 2025,MX,Tlaquepaque,Av. Jesús Michel González,Point(-103.376627 20.608367),5
1 may 2025,MX,Guadalajara,Av. Jesús Reyes Heroles,Point(-103.374317 20.61822),5
1 may 2025,MX,Zapopan,Av. Juan Gil Preciado,Point(-103.474812 20.790064),5
1 may 2025,MX,Zapopan,Santa Rita,Point(-103.407253 20.667464),10
1 may 2025,MX,Zapopan,Av. Juan Gil Preciado,Point(-103.475104 20.790424),5
1 may 2025,MX,Zapopan,Periférico / Av. Acueducto,Point(-103.412338 20.707797),5
1 may 2025,MX,Zapopan,Periférico / Japi,Point(-103.407364 20.710131),6
1 may 2025,MX,Zapopan,Av. Juan Gil Preciado,Point(-103.447936 20.770699),5
1 may 2025,MX,Zapopan,Av. Juan Gil Preciado,Point(-103.412437 20.744945),5
1 may 2025,MX,Guadalajara,República,Point(-103.312886 20.674198),8
1 may 2025,MX,Zapopan,Av. Juan Gil Preciado,Point(-103.419112 20.749612),5
1 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.378981 20.68716),5
1 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.378619 20.687709),7
1 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.378475 20.687927),10
1 may 2025,MX,Guadalajara,Pablo Valdez,Point(-103.280115 20.673855),8
1 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.384469 20.678931),10
1 may 2025,MX,Zapopan,Av. Anastasio Bustamante,Point(-103.435089 20.609574),10
1 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.432048 20.607112),10
1 may 2025,MX,Guadalajara,Luis Covarrubias,Point(-103.352793 20.61915),8
1 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.403117 20.650686),5
1 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.403161 20.650619),5
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.383364 20.739549),7
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.360109 20.733501),5
1 may 2025,MX,Guadalajara,Av. Manuel Acuña,Point(-103.387751 20.684808),5
1 may 2025,MX,Zapopan,Av. Manuel J. Clouthier,Point(-103.425909 20.651697),5
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.363206 20.734368),6
1 may 2025,MX,Zapopan,Av. Manuel Ávila Camacho,Point(-103.379225 20.714822),10
1 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,Point(-103.371853 20.710105),5
1 may 2025,MX,Zapopan,Lago Ginebra,Point(-103.374361 20.715142),7
1 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.292482 20.712346),5
1 may 2025,MX,Zapopan,Av. Manuel Ávila Camacho,Point(-103.378458 20.714517),10
1 may 2025,MX,Zapopan,Av. Mariano Otero,Point(-103.400005 20.650128),5
1 may 2025,MX,Guadalajara,Av. Mariano Otero,Point(-103.369228 20.666493),5
1 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,Point(-103.385116 20.676752),8
1 may 2025,MX,Tlaquepaque,Independencia,Point(-103.400322 20.599814),10
1 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,Point(-103.367565 20.676902),5
1 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.329461 20.722832),8
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.411127 20.731698),7
1 may 2025,MX,Guadalajara,Federico Medrano,Point(-103.308298 20.658333),5
1 may 2025,MX,Guadalajara,Av. Miguel López de Legazpi,Point(-103.377881 20.639058),10
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.407069 20.735361),6
1 may 2025,MX,Guadalajara,Av. Montevideo,Point(-103.395158 20.693182),7
1 may 2025,MX,Guadalajara,Av. México,Point(-103.3999 20.678504),5
1 may 2025,MX,Zapopan,Av. México,Point(-103.407656 20.677896),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.451233 20.667067),5
1 may 2025,MX,Guadalajara,Av. México,Point(-103.394943 20.678975),5
1 may 2025,MX,Tlaquepaque,Chapala,Point(-103.384604 20.585942),10
1 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.335411 20.630161),10
1 may 2025,MX,Zapopan,Av. Paseo de la Toscana,Point(-103.433431 20.729037),5
1 may 2025,MX,Guadalajara,Av. Patria,Point(-103.377609 20.624449),5
1 may 2025,MX,Zapopan,Av. Patria,Point(-103.423985 20.66371),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.44438 20.650534),6
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.448269 20.660329),5
1 may 2025,MX,Zapopan,Av. Patria,Point(-103.413368 20.705346),5
1 may 2025,MX,Zapopan,Av. Patria,Point(-103.3606 20.713543),6
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.423537 20.720601),5
1 may 2025,MX,Guadalajara,Av. Presa Laurel,Point(-103.275291 20.672331),5
1 may 2025,MX,Zapopan,Av. Rafael Sanzio,Point(-103.431557 20.664157),5
1 may 2025,MX,Guadalajara,Av. Revolución,Point(-103.305556 20.647544),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.437269 20.634329),5
1 may 2025,MX,Zapopan,Av. San Luis Gonzaga,Point(-103.429172 20.663824),10
1 may 2025,MX,Zapopan,Av. Río Blanco,Point(-103.384597 20.753482),7.5
1 may 2025,MX,Guadalajara,Av. Río Nilo,Point(-103.280306 20.643375),5
1 may 2025,MX,Zapopan,Av. San Luis Gonzaga,Point(-103.424421 20.664569),5
1 may 2025,MX,Guadalajara,Av. Plutarco Elías Calles,Point(-103.295783 20.673159),10
1 may 2025,MX,Guadalajara,Av. Patria,Point(-103.390051 20.709558),9
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.440132 20.639397),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.423104 20.612387),6
1 may 2025,MX,Zapopan,Av. Tepeyac,Point(-103.423786 20.655474),5
1 may 2025,MX,Zapopan,Av. Tepeyac,Point(-103.42806 20.654538),5
1 may 2025,MX,Zapopan,Av. Tepeyac,Point(-103.427727 20.654612),9
1 may 2025,MX,Guadalajara,Av. Terranova,Point(-103.387094 20.686386),5
1 may 2025,MX,Zapopan,Av. Venustiano Carranza,Point(-103.37565 20.728571),7
1 may 2025,MX,Zapopan,Av. de San Juan,Point(-103.449992 20.67056),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.440852 20.642522),9
1 may 2025,MX,Zapopan,Av. de la Calma,Point(-103.411237 20.63342),5
1 may 2025,MX,Guadalajara,Av. de la Paz,Point(-103.348149 20.668275),6
1 may 2025,MX,Guadalajara,Av. de la Paz,Point(-103.384095 20.672181),5
1 may 2025,MX,Zapopan,Av. Hacienda de las Hortensias,Point(-103.395898 20.759479),9
1 may 2025,MX,Zapopan,Av. de los Tabachines,Point(-103.361499 20.734661),5
1 may 2025,MX,Tlaquepaque,Av. del Tesoro,Point(-103.407094 20.620022),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.437763 20.711132),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.425577 20.613967),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.450364 20.664974),6
1 may 2025,MX,Zapopan,Blvrd. Panamericano,Point(-103.382991 20.726274),5.333333333333333
1 may 2025,MX,Tlaquepaque,Bruno Mauricio de Zavala,Point(-103.373093 20.608834),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.435532 20.629505),9
1 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.399895 20.667938),10
1 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.349656 20.640766),7
1 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.337591 20.632069),8
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.425606 20.613861),5
1 may 2025,MX,Zapopan,Calz. Lázaro Cárdenas,Point(-103.413096 20.675472),9
1 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,Point(-103.326755 20.624775),5
1 may 2025,MX,Zapopan,Arco de Trajano,Point(-103.413533 20.74218),5
1 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.380893 20.658),6
1 may 2025,MX,Guadalajara,Calz. del Ejército,Point(-103.336935 20.652302),6
1 may 2025,MX,Zapopan,Calz. del Federalismo Norte,Point(-103.354569 20.715889),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.43774 20.634124),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.411456 20.60956),5
1 may 2025,MX,Tlaquepaque,null,Point(-103.348602 20.575513),10
1 may 2025,MX,Tlaquepaque,Camino Real a Colima,Point(-103.451254 20.558219),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.395456 20.601114),6
1 may 2025,MX,Tlaquepaque,Carretera a Los Altos,Point(-103.284748 20.615593),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.450412 20.701703),6
1 may 2025,MX,Guadalajara,Carriles Centrales,Point(-103.376476 20.69089),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.363575 20.577848),5
1 may 2025,MX,Zapopan,Carriles Izquierdos - Puerto Vallarta / Tequila / Av. Mariano Otero / Av. Guadalupe,Point(-103.425558 20.614166),10
1 may 2025,MX,Zapopan,Carriles Izquierdos - Puerto Vallarta / Tequila / Av. Mariano Otero / Av. Guadalupe,Point(-103.425498 20.61461),10
1 may 2025,MX,Guadalajara,Circunvalación - Plan de San Luis,Point(-103.373335 20.695936),10
1 may 2025,MX,Guadalajara,Circunvalación Agustín Yáñez,Point(-103.35522 20.658823),5
1 may 2025,MX,Guadalajara,Circunvalación División del Norte,Point(-103.353345 20.706723),9
1 may 2025,MX,Zapopan,Miguel León Portilla,Point(-103.395222 20.712478),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.385703 20.590384),6
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.413836 20.610125),5
1 may 2025,MX,Guadalajara,Circunvalación División del Norte,Point(-103.353428 20.706733),10
1 may 2025,MX,Guadalajara,Circunvalación Doctor Atl,Point(-103.327291 20.695733),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.421283 20.611926),5
1 may 2025,MX,Guadalajara,Circunvalación Doctor Atl,Point(-103.328764 20.696552),5
1 may 2025,MX,Guadalajara,Circunvalación Doctor Atl,Point(-103.327031 20.695606),5
1 may 2025,MX,Guadalajara,Circunvalación Jorge Álvarez del Castillo,Point(-103.372434 20.696779),5
1 may 2025,MX,Zapopan,Privada Gral. J. Aguirre E.,Point(-103.362991 20.733787),6
1 may 2025,MX,Zapopan,Av. Mariano Otero,Point(-103.419546 20.638231),5
1 may 2025,MX,Guadalajara,Circunvalación Jorge Álvarez del Castillo,Point(-103.369968 20.698491),5
1 may 2025,MX,Guadalajara,Circunvalación Jorge Álvarez del Castillo,Point(-103.372757 20.696586),10
1 may 2025,MX,Zapopan,Colotlán / Tesistán,Point(-103.402385 20.738912),6
1 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.375608 20.692236),6
1 may 2025,MX,Guadalajara,Compresor,Point(-103.332495 20.623356),5
1 may 2025,MX,Tlaquepaque,Prol. Av. Colón,Point(-103.413485 20.59207),8
1 may 2025,MX,Tlaquepaque,Prol. Av. Colón,Point(-103.408565 20.595416),5
1 may 2025,MX,Guadalajara,Cádiz,Point(-103.34281 20.715489),5
1 may 2025,MX,Tlaquepaque,Diego Rivera,Point(-103.298677 20.633973),5
1 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,Point(-103.436479 20.682143),6
1 may 2025,MX,Tlaquepaque,Dr. Pedro Juan Mirassout Tarno,Point(-103.365467 20.568638),5
1 may 2025,MX,Guadalajara,Francisco Sarabia,Point(-103.303466 20.675923),5
1 may 2025,MX,Guadalajara,Francisco Sarabia,Point(-103.305507 20.67),5
1 may 2025,MX,Guadalajara,Francisco Sarabia,Point(-103.304908 20.671794),5
1 may 2025,MX,Zapopan,Av. Camino a Bosques de San Isidro,Point(-103.386638 20.743121),8
1 may 2025,MX,Guadalajara,Francisco Sarabia,Point(-103.305258 20.670733),5
1 may 2025,MX,Zapopan,Valle de los Imperios,Point(-103.426374 20.781432),6
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.439885 20.639794),5
1 may 2025,MX,Guadalajara,Fray Andrés de Urdaneta,Point(-103.374435 20.642982),5
1 may 2025,MX,Tlaquepaque,Prol. Gobernador Curiel,Point(-103.344519 20.604929),5
1 may 2025,MX,Zapopan,Prol. Mariano Otero,Point(-103.452683 20.629492),5
1 may 2025,MX,Tlaquepaque,Prolongación Av. Colón,Point(-103.427841 20.581054),5
1 may 2025,MX,Zapopan,Prolongación Bellavista,Point(-103.400085 20.724405),5
1 may 2025,MX,Guadalajara,Hacienda del Jardín,Point(-103.281306 20.697035),5
1 may 2025,MX,Guadalajara,Hidalgo,Point(-103.378314 20.614527),5
1 may 2025,MX,Guadalajara,Prolongación Ontario,Point(-103.381503 20.706881),5
1 may 2025,MX,Zapopan,Hierro,Point(-103.403071 20.731294),5
1 may 2025,MX,Guadalajara,Hospital,Point(-103.347856 20.685409),5
1 may 2025,MX,Guadalajara,Hospital,Point(-103.361221 20.685424),5
1 may 2025,MX,Zapopan,Ramal de La Tijera,Point(-103.438605 20.591287),5
1 may 2025,MX,Guadalajara,Héroe de Nacozari,Point(-103.353979 20.643859),6
1 may 2025,MX,Tlaquepaque,Independencia,Point(-103.40615 20.602333),10
1 may 2025,MX,Guadalajara,Carriles Centrales,Point(-103.376507 20.690842),5
1 may 2025,MX,Guadalajara,Irene Robledo García,Point(-103.347698 20.714271),6
1 may 2025,MX,Zapopan,Av. Universidad,Point(-103.42588 20.704001),7
1 may 2025,MX,Guadalajara,Jesús,Point(-103.356182 20.688806),6
1 may 2025,MX,Zapopan,Real Acueducto,Point(-103.41001 20.711142),5
1 may 2025,MX,Zapopan,Retorno,Point(-103.438112 20.635163),5
1 may 2025,MX,Zapopan,Av. Patria,Point(-103.413763 20.705023),10
1 may 2025,MX,Guadalajara,José Guadalupe Montenegro,Point(-103.36973 20.66928),5
1 may 2025,MX,Tlaquepaque,Retorno / Calz. González Gallo,Point(-103.321477 20.627052),5
1 may 2025,MX,Zapopan,José María Robles,Point(-103.405103 20.667742),5
1 may 2025,MX,Guadalajara,José María Vigil,Point(-103.377489 20.690131),5
1 may 2025,MX,Guadalajara,Juan Álvarez,Point(-103.346848 20.684546),5
1 may 2025,MX,Zapopan,Retorno / Las Cañadas / Carrt. Tesistán,Point(-103.384231 20.740115),5
1 may 2025,MX,Guadalajara,Lateral Av. Fray Antonio Alcalde,Point(-103.346991 20.707256),5
1 may 2025,MX,Guadalajara,Av. Aztecas,Point(-103.397759 20.691179),10
1 may 2025,MX,Guadalajara,Lateral Av. Fray Antonio Alcalde,Point(-103.346285 20.710895),6
1 may 2025,MX,Zapopan,Lateral Av. Juan Gil Preciado,Point(-103.47483 20.790323),5
1 may 2025,MX,Guadalajara,Lateral Av. López Mateos Norte,Point(-103.37967 20.685906),5
1 may 2025,MX,Guadalajara,Sinfonía,Point(-103.297453 20.703609),5
1 may 2025,MX,Guadalajara,Ruiseñor,Point(-103.363152 20.650448),5
1 may 2025,MX,Zapopan,Saltillo / Chapala,Point(-103.428852 20.715335),6
1 may 2025,MX,Guadalajara,Lateral Av. López Mateos Sur,Point(-103.396953 20.660217),5
1 may 2025,MX,Zapopan,Lateral Calz. Lázaro Cárdenas,Point(-103.404459 20.670954),5
1 may 2025,MX,Zapopan,Saltillo / Tonalá,Point(-103.393982 20.739899),5
1 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,Point(-103.349184 20.64034),10
1 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,Point(-103.366265 20.650273),5
1 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,Point(-103.338115 20.632274),5
1 may 2025,MX,Zapopan,Sarcófago,Point(-103.385758 20.725035),5
1 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,Point(-103.353513 20.642674),5
1 may 2025,MX,Tlaquepaque,Paseo Cerro del Cuatro,Point(-103.352664 20.609146),5
1 may 2025,MX,Guadalajara,Lateral Derecha Dr. Roberto Michel,Point(-103.325511 20.629295),10
1 may 2025,MX,Guadalajara,Leandro Valle,Point(-103.348016 20.670174),5
1 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,Point(-103.361919 20.733618),5
1 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,Point(-103.385353 20.740489),10
1 may 2025,MX,Zapopan,Sierra de Mazamitla,Point(-103.418324 20.619696),5
1 may 2025,MX,Guadalajara,Tenerías,Point(-103.345178 20.688787),5
1 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,Point(-103.425872 20.717765),5
1 may 2025,MX,Guadalajara,Clío,Point(-103.324821 20.711275),5
1 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,Point(-103.416956 20.611062),8
1 may 2025,MX,Tlaquepaque,Lucas Valdivia García,Point(-103.327109 20.613683),6
1 may 2025,MX,Guadalajara,Luis Pérez Verdía,Point(-103.377279 20.686805),6
1 may 2025,MX,Zapopan,Blvd. Puerta de Hierro,Point(-103.414515 20.710366),5
1 may 2025,MX,Zapopan,Tenochtitlan,Point(-103.406553 20.64836),5
1 may 2025,MX,Zapopan,Lázaro Cárdenas,Point(-103.402182 20.733077),5
1 may 2025,MX,Guadalajara,Manuel Acuña,Point(-103.355414 20.68383),6
1 may 2025,MX,Guadalajara,María C. Bancalari,Point(-103.360246 20.62889),5
1 may 2025,MX,Guadalajara,Mezquitán,Point(-103.354494 20.713272),5
1 may 2025,MX,Tlaquepaque,Av. Niños Héroes,Point(-103.317168 20.635384),8
1 may 2025,MX,Guadalajara,Monte de las Ánimas,Point(-103.334105 20.69121),5
1 may 2025,MX,Zapopan,Valle de los Laureles,Point(-103.430809 20.747441),5
1 may 2025,MX,Zapopan,Valle de los Laureles,Point(-103.430773 20.747432),5
1 may 2025,MX,Zapopan,Vía Láctea,Point(-103.450821 20.657591),5
1 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.376126 20.691429),8
1 may 2025,MX,Guadalajara,Nuevo Mundo,Point(-103.374359 20.644795),5
1 may 2025,MX,Guadalajara,null,Point(-103.347735 20.695483),8
1 may 2025,MX,Guadalajara,Pablo Valdez,Point(-103.275092 20.674969),7
1 may 2025,MX,Guadalajara,Pablo Villaseñor,Point(-103.379966 20.679198),7
1 may 2025,MX,Zapopan,Panteón,Point(-103.387866 20.724008),5
1 may 2025,MX,Guadalajara,Av. Benito Juárez,Point(-103.347238 20.675159),6
1 may 2025,MX,Zapopan,Paseo del Prado,Point(-103.40055 20.691766),5
1 may 2025,MX,Guadalajara,null,Point(-103.393769 20.694302),5
1 may 2025,MX,Zapopan,Lateral Av. Mariano Otero,Point(-103.397772 20.651558),6
1 may 2025,MX,Guadalajara,Pedro García Conde,Point(-103.360304 20.628753),5
1 may 2025,MX,Guadalajara,Pedro Loza,Point(-103.348905 20.689078),5
1 may 2025,MX,Zapopan,Pedro Moreno,Point(-103.388669 20.725183),5
1 may 2025,MX,Guadalajara,Av. Benito Juárez,Point(-103.346529 20.675166),6
1 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,Point(-103.35367 20.677205),6
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.391601 20.740241),7
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.403223 20.739105),7
1 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,Point(-103.353424 20.677217),6
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.404119 20.73829),6
1 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.285963 20.70612),5
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.392222 20.740232),10
1 may 2025,MX,Guadalajara,Av. México,Point(-103.400971 20.678385),6
1 may 2025,MX,Zapopan,Av. Aviación,Point(-103.451596 20.730644),6
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.379209 20.738445),5
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.389096 20.740275),7
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.404246 20.737915),9
1 may 2025,MX,Guadalajara,Torres Quintero,Point(-103.334737 20.690039),5
1 may 2025,MX,Guadalajara,Santa Mónica,Point(-103.349032 20.678569),5
1 may 2025,MX,Guadalajara,Circunvalación Agustín Yáñez,Point(-103.386614 20.673362),7
1 may 2025,MX,Guadalajara,Jesús García,Point(-103.348185 20.689087),6
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.389528 20.74027),8
1 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.2862 20.707055),5
1 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.354156 20.643216),6
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.403235 20.739095),5
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.39063 20.740255),6
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.418859 20.724695),5
1 may 2025,MX,Guadalajara,null,Point(-103.348043 20.695859),6
1 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.325255 20.721312),10
1 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.285838 20.705628),5
1 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.333806 20.724219),5
1 may 2025,MX,Zapopan,Rejoneador,Point(-103.441456 20.649864),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.452844 20.669956),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.455131 20.680139),10
1 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.374771 20.69359),6
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.435514 20.63014),10
1 may 2025,MX,Zapopan,Prol. Ángel Leaño,Point(-103.416738 20.74499),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.426138 20.718068),10
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.428783 20.715697),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.411734 20.60949),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.370521 20.579825),6
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.406555 20.608362),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.356817 20.576582),9
1 may 2025,MX,Tlaquepaque,Prol. Av. Colón,Point(-103.407589 20.59612),6
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.375176 20.581992),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.401016 20.606129),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.392321 20.598196),6
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.364109 20.578176),5
1 may 2025,MX,Zapopan,Santa Lucía,Point(-103.385855 20.726859),5
1 may 2025,MX,Guadalajara,Roble,Point(-103.366859 20.662394),6
1 may 2025,MX,Guadalajara,Mandarina,Point(-103.382433 20.654925),6
1 may 2025,MX,Guadalajara,República,Point(-103.330318 20.677822),6
1 may 2025,MX,Zapopan,Plaza Cordilleras,Point(-103.421922 20.65863),5
1 may 2025,MX,Tlaquepaque,Prol. Av. Colón,Point(-103.402037 20.606163),7
1 may 2025,MX,Guadalajara,Prisciliano Sánchez,Point(-103.349216 20.672821),5
1 may 2025,MX,Zapopan,Prol. Av. Guadalupe,Point(-103.452385 20.656549),5
1 may 2025,MX,Tlaquepaque,Prol. Gobernador Curiel,Point(-103.354304 20.583444),5
1 may 2025,MX,Zapopan,Prol. Mariano Otero,Point(-103.464847 20.625346),5
1 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.385461 20.590316),5
1 may 2025,MX,Zapopan,Prol. Río Blanco,Point(-103.3803 20.751205),7
1 may 2025,MX,Tlaquepaque,Puerto Alegre,Point(-103.290006 20.61726),5
1 may 2025,MX,Guadalajara,Puerto Ángel,Point(-103.313606 20.69574),5
1 may 2025,MX,Guadalajara,República,Point(-103.337058 20.677651),5
1 may 2025,MX,Zapopan,Retorno,Point(-103.392098 20.740525),6
1 may 2025,MX,Guadalajara,Rivera,Point(-103.334584 20.614433),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.451626 20.667996),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.432254 20.713722),7
1 may 2025,MX,Guadalajara,Ruiseñor,Point(-103.353322 20.64674),5
1 may 2025,MX,Guadalajara,Río Autlán,Point(-103.323664 20.644579),5
1 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.436834 20.633288),5
1 may 2025,MX,Guadalajara,Salvador López Chávez,Point(-103.331106 20.656152),6
1 may 2025,MX,Zapopan,Santa Mercedes,Point(-103.422271 20.729538),5
1 may 2025,MX,Zapopan,Sarcófago,Point(-103.386538 20.725139),6
1 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.422602 20.721267),7
1 may 2025,MX,Guadalajara,Tenerías,Point(-103.344521 20.688827),5
1 may 2025,MX,Guadalajara,Vicente Fernández,Point(-103.313988 20.72146),5
1 may 2025,MX,Zapopan,Vista Hermosa,Point(-103.383513 20.725607),5
1 may 2025,MX,Zapopan,Av. Aviación,Point(-103.452066 20.729069),5
